Supplier,Category,Brand,Model,Name,Price,Currency,Stock,MOQ,Notes
iSOLUTIONS,PANDUIT,,NK5EPC1MY,Patch cord PANDUIT Cat5e off white UTP 1m,2000,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK5EPC2MY,Patch cord PANDUIT Cat5e off white UTP 2m,2200,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK5EPC3MY,Patch cord PANDUIT Cat5e off white UTP 3m,2500,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK5EPC5MY,Patch Cord PANDUIT Cat5e off white UTP 5m,5000,AMD,1,NO,
iSOLUTIONS,PANDUIT,,UTP28CH0.5M,Patch cord PANDUIT Cat5e (SD) off white 28AWG UTP 0.5m,2200,AMD,1,NO,
iSOLUTIONS,PANDUIT,,UTP28CH1M,Patch cord PANDUIT Cat5e (SD) off white 28AWG UTP 1m,2400,AMD,1,NO,
iSOLUTIONS,PANDUIT,,UTP28CH1MBU,Patch cord PANDUIT Cat5e (SD)off blue 28AWG UTP 1m,2500,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK6PC1MY,Patch cord PANDUIT Cat6 off white UTP 1m,2700,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK6PC2MY,Patch cord PANDUIT Cat6 off white UTP 2m,3000,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK6PC3MY,Patch cord PANDUIT Cat6 off white UTP 3m,3400,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK5EPC5MY,"Patch Cord Panduit UTP Cat6, 5m",6800,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NUL5C04BU-CE,"PANDUIT Cable UTP Cat5e, Blue, 305m",78000,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NUZ6C04WH-KE,"Panduit: Cable, Cat6, 23AWG, UTP, 305m",108000,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK5E88MAWY,Keystone Jack Module Panduit Cat 5e UTP,2200,AMD,1,NO,
iSOLUTIONS,PANDUIT,,NK688MAW,Keystone Jack Module Panduit Cat 6e UTP,2800,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW122,Ցանցային մալուխ UGREEN CAT 6A Pure Copper Ethernet Cable OD2.8 0.5m (Black),700,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW122,Ցանցային մալուխ UGREEN CAT 6A Pure Copper Ethernet Cable OD2.8 1m (Black),900,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW122,Ցանցային մալուխ UGREEN CAT 6A Pure Copper Ethernet Cable OD2.8 1.5m (Black),1000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW122,Ցանցային մալուխ UGREEN CAT 6A Pure Copper Ethernet Cable OD2.8 2m (Black),1100,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW122,Ցանցային մալուխ UGREEN CAT 6A Pure Copper Ethernet Cable OD2.8 3m (Black),1300,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW122,Ցանցային մալուխ UGREEN CAT 6A Pure Copper Ethernet Cable OD2.8 5m (Black),1500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 0.5m (Black),700,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 1m (Black),800,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 1.5m (Black),1000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 2m (Black),1200,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 3m (Black),1500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 5m (Black),2200,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW101,Ցանցային մալուխ Patch Cord UGREEN Cat 6 U/UTP 10m (Black),3800,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN CAT7 Shielded Round Cable with Braided Modular Plugs 0.5m (Black),800,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN CAT7 Shielded Round Cable with Braided Modular Plugs 1m (Black),1000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN Cat 7 Shielded Round Cable with Braided Modular Plugs 1.5m (Black),1300,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN CAT7 Shielded Round Cable with Braided Modular Plugs 2m (Black),1500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN CAT7 Shielded Round Cable with Braided Modular Plugs 3m (Black),2000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN Cat7 Shielded Round Cable with Braided Modular Plugs 5m (Black),2500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW150,Ցանցային մալուխ Patch Cord UGREEN Cat7 Shielded Round Cable with Braided Modular Plugs 10m (Black),4500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW153,Ցանցային մալուխ Patch Cord UGREEN CAT8 Shielded Round Braided Cable Modular Plugs 1m (Black),1500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW153,Ցանցային մալուխ Patch Cord UGREEN CAT8 Shielded Round Braided Cable Modular Plugs 1.5m (Black),2000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW153,Ցանցային մալուխ Patch Cord UGREEN CAT8 Shielded Round Braided Cable Modular Plugs 2m (Black),2500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW153,Ցանցային մալուխ Patch Cord UGREEN CAT8 Shielded Round Braided Cable Modular Plugs 3m (Black),3000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW153,Ցանցային մալուխ Patch Cord UGREEN CAT8 Shielded Round Braided Cable Modular Plugs 5m (Black),3500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW110,"Միակցիչ Connector UGREEN RJ45 UTP Cat 5, Cat 5e 100pcs",3500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW120,Միակցիչ Connector UGREEN RJ45 UTP Cat 6 Unshielded Modular Plugs 100-pcs,5000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW111,Միակցիչ Connector UGREEN RJ 45 FTP Cat 6 Shielded Crystal Head (100 pcs),4000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW159,Միակցիչ Jack UGREEN Cat 6 Network Info Module Unshielded Shell 1 pc,1000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW186,Միակցիչ Jack UGREEN Cat 6 Unshielded Module 180° 1 pc,1000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW193,Միակցիչ Jack UGREEN Cat 7 Shielded Modular Plug Gold-plated 50U (10 pcs),2000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW128,Մալուխահավաք UGREEN Cable Management Panel 24-Port,3500,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW126,Ցանցային բաժանարար UGREEN Cat 5e 1U 24-Port UTP Patch Panel,11000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW127,Ցանցային բաժանարար UGREEN Cat 6 1U 24-Port UTP Patch Panel,12000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW156,"Ցանցային բաժանարար UGREEN Cat 5e 24-Port STP Patch Panel (modular, empty)",8000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW167,Թեստեր UGREEN Network Cable Tester (LY) 10950,6000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW168,Ձեռքի գործիք UGREEN Multifunction Crimping Tool,6000,AMD,1,NO,
iSOLUTIONS,UGREEN,,NW199,Ցանցային մալուխ UGREEN UTP Cat 6 Unshielded Engineering 23AWG Cable (Gray) 305m,59000,AMD,1,NO,
iSOLUTIONS,UGREEN,,LP124,Կապիչ մալուխների համար UGREEN Cable Organizer 5m (Black),2000,AMD,1,NO,
iSOLUTIONS,ODEX,,Odex DX100-S4P1N,"Սվիչ Odex DX100-S4P1N 4*10/100M POE portS, + 1*10/100M Uplink Ethernet ports, IEEE802.3af/at (15.4w/30w) • VLAN Mode and Extend 250meters, • PoE Watch dog Function 65W",10900,AMD,1,NO,9500
iSOLUTIONS,ODEX,,Odex DX100-S8P2G,"Սվիչ Odex DX100-S8P2G 8*10/100M POE portS, + 2*10/100/1000M Uplink Ethernet ports, IEEE802.3af/at (15.4w/30w) • VLAN Mode and Extend 250meters, • PoE Watch dog Function 120W",23000,AMD,1,NO,19000
iSOLUTIONS,ODEX,,Odex DX100-S16P2G1S,"Սվիչ Odex DX100-S16P2G1S 16 *10/100M POE ports, + 2*1000M Uplink Ethernet ports, + 1*1.25G Uplink SFP port IEEE802.3af/at (15.4w/30w) • VLAN Mode and Extend 250meters 300W",44600,AMD,1,NO,36000
iSOLUTIONS,ODEX,,Odex DX100-S24P2G1S,"Սվիչ Odex DX100-S24P2G1S 24*10/100M POE Ports, +2*1000M Uplink Ethernet Ports, + 1*1.25G Uplink SFP Fiber Ports, IEEE802.3af/at (15.4w/30w) • VLAN Mode and Extend Mode 300W",48600,AMD,1,NO,38000
iSOLUTIONS,ODEX,,C6PC24AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 15cm (White),700,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 15cm (Yellow),700,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 15cm (Red),700,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 15cm (Green),700,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 15cm (Light blue),700,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 30cm (White),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 30cm (Yellow),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 30cm (Red),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 30cm (Light blue),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 30cm (Green),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-50CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 50cm (White),900,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-1M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 1m (White),1000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-1.5M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 1.5m (White),1200,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-2M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 2m (White),1300,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-3M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 3m (White),1700,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-5M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 5m (White),2500,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC24AWG-10M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 24AWG 10m (White),4000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 15cm (White),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 15cm (Yellow),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 15cm (Red),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 15cm (Light blue),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-15CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 15cm (Green),800,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 30cm (White),900,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 30cm (Yellow),900,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 30cm (Red),900,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 30cm (Light blue),900,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-30CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 30cm (Green),900,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-50CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 50cm (White),1000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-50CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 50cm (Yellow),1000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-50CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 50cm (Red),1000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-50CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 50cm (Light blue),1000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-50CM,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 50cm (Green),1000,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-1M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 1m (White),1100,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-1.5M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 1.5m (White),1300,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-2M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 2m (White),1400,AMD,1,NO,
iSOLUTIONS,ODEX,,C6PC28AWG-3M,Մալուխ ծայրակալով Patch cord ODEX UTP Cat6 LSZH 28AWG 3m (White),1800,AMD,1,NO,
iSOLUTIONS,ODEX,,ZL2301LSZHC5E,Ցանցային մալուխ ODEX Cat5e UTP LSZH 305m 24AWG,46000,AMD,1,NO,
iSOLUTIONS,ODEX,,ZL2401LSZHC6,Ցանցային մալուխ ODEX Cat6 UTP LSZH 305m 23AWG,58000,AMD,1,NO,
iSOLUTIONS,ODEX,,ZL2301LSZHF6,Ցանցային մալուխ ODEX Cat6 FTP LSZH 305m 23AWG,70000,AMD,1,NO,
iSOLUTIONS,ODEX,,KJ-IUC6U-ZL,Բաժանարար միակցիչ Keystone Jack ODEX Cat6 UTP,1000,AMD,1,NO,
iSOLUTIONS,ODEX,,CM24-1UMM-ZL,Մետաղական մալուխավաք Cable Management ODEX 24Ports Metal,3500,AMD,1,NO,
iSOLUTIONS,ODEX,,CM24-1UMM-ZL,Պլաստմասե մալուխավաք Cable Management ODEX 24Ports Plastic,3000,AMD,1,NO,
iSOLUTIONS,ODEX,,PP24-1UBLK-ZL,Ցանցային բաժանարար Patch Panel ODEX Cat6 Unloaded 24Ports,6000,AMD,1,NO,
iSOLUTIONS,ODEX,,PP24-1UC5EU-ZL,Ցանցային վահանակ Patch Panel ODEX Cat5e UTP Loaded with stand,11000,AMD,1,NO,
iSOLUTIONS,ODEX,,PP24-1UC6U-ZL,Ցանցային վահանակ Patch Panel ODEX Cat6 UTP Loaded with stand,13000,AMD,1,NO,
iSOLUTIONS,SOUPITA,,8050SA0001,Trunking 80x50 mm Մալուխատար 80x50 մ,1800,AMD,1,NO,
iSOLUTIONS,SOUPITA,,1049,Divider Բաժանարար մալուղատարի մ,800,AMD,1,NO,
iSOLUTIONS,SOUPITA,,50031,Flat junction (T-Eck) 80x50 mm Միացուցիչ մալուխատարի 80x50 հատ,800,AMD,1,NO,
iSOLUTIONS,SOUPITA,,50032,Flat angle (L-Form) 80x50 mm Անկյուն հարթ 80x50 հատ,800,AMD,1,NO,
iSOLUTIONS,SOUPITA,,50034,Internal angle 80x50 mm Անկյուն ներքին 80x50 հատ,800,AMD,1,NO,
iSOLUTIONS,SOUPITA,,50033,External angle 80x50 mm Անկյուն արտաքին 80x50 հատ,800,AMD,1,NO,
iSOLUTIONS,SOUPITA,,50038,End Cap 80x50 mm Վերջաբան մալուխատարի 80x50 հատ,800,AMD,1,NO,
